identifier,ringcount,linkage_p,six_ring_p,primaryamine,linker_length,linker_position,hetero_nitrogen,fluorination,furan,pyrrole,sidechain_on_linker,sidechain_on_backbone
31706,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
31707,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
31708,3,0.5,0.3333333333333333,2,1,1.0,0,0,1,0,0,0
31709,3,0.5,0.3333333333333333,2,1,1.0,0,0,1,0,0,0
31710,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,1,0,0
31711,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,1,0,0
31712,3,0.5,0.3333333333333333,2,1,1.0,0,1,0,0,0,0
31713,3,0.5,0.3333333333333333,2,1,1.0,0,1,0,0,0,0
31714,3,0.5,0.3333333333333333,2,1,1.0,0,1,0,0,0,0
31715,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,1,0
31716,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
31717,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
31718,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
31719,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
31720,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
31721,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
31722,3,0.5,0.3333333333333333,2,1,0.8571428571428571,0,0,0,0,0,0
31723,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
31724,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
31725,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
31726,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
31727,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
31728,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
31729,3,0.5,0.3333333333333333,2,1,1.0,0,0,1,0,0,0
31730,3,0.5,0.3333333333333333,2,1,1.0,0,0,1,0,0,0
31731,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,1,0,0
31732,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,1,0,0
31733,3,0.5,0.3333333333333333,2,1,1.0,0,1,0,0,0,0
31734,3,0.5,0.3333333333333333,2,1,1.0,0,1,0,0,0,0
31735,3,0.5,0.3333333333333333,2,1,1.0,0,1,0,0,0,0
31736,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,1,0
31737,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
31738,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
31739,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
31740,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
31741,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
31742,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,1
31743,3,0.5,0.3333333333333333,1,1,0.8571428571428571,0,0,0,0,0,0
31744,3,0.5,0.3333333333333333,2,1,0.8571428571428571,0,0,0,0,0,0
31745,3,0.5,0.3333333333333333,2,2,0.8571428571428571,1,0,0,0,0,0
31746,3,0.5,0.3333333333333333,2,2,0.8571428571428571,1,0,0,0,0,0
31747,3,0.5,0.3333333333333333,2,2,0.8571428571428571,1,0,0,0,0,0
31748,3,0.5,0.3333333333333333,2,2,0.8571428571428571,1,0,0,0,0,0
31749,3,0.5,0.3333333333333333,2,2,0.8571428571428571,1,0,0,0,0,0
31750,3,0.5,0.3333333333333333,2,2,0.8571428571428571,1,0,0,0,0,0
31751,3,0.5,0.3333333333333333,2,2,0.8571428571428571,0,0,1,0,0,0
31752,3,0.5,0.3333333333333333,2,2,0.8571428571428571,0,0,1,0,0,0
31753,3,0.5,0.3333333333333333,2,2,0.8571428571428571,0,0,0,1,0,0
31754,3,0.5,0.3333333333333333,2,2,0.8571428571428571,0,0,0,1,0,0
31755,3,0.5,0.3333333333333333,2,2,0.8571428571428571,0,1,0,0,0,0
31756,3,0.5,0.3333333333333333,2,2,0.8571428571428571,0,1,0,0,0,0
31757,3,0.5,0.3333333333333333,2,2,0.8571428571428571,0,1,0,0,0,0
31758,3,0.5,0.3333333333333333,2,2,0.8571428571428571,0,0,0,0,1,0
31759,3,0.5,0.3333333333333333,2,2,0.8571428571428571,0,0,0,0,1,0
31760,3,0.5,0.3333333333333333,2,2,0.8571428571428571,0,0,0,0,0,1
31761,3,0.5,0.3333333333333333,2,2,0.8571428571428571,0,0,0,0,0,1
31762,3,0.5,0.3333333333333333,2,2,0.8571428571428571,0,0,0,0,0,1
31763,3,0.5,0.3333333333333333,2,2,0.8571428571428571,0,0,0,0,0,1
31764,3,0.5,0.3333333333333333,2,2,0.8571428571428571,0,0,0,0,0,1
31765,3,0.5,0.3333333333333333,2,2,0.8571428571428571,0,0,0,0,0,1
31766,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
31767,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
31768,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
31769,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
31770,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
31771,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
31772,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
31773,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
31774,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
31775,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
31776,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
31777,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
31778,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
31779,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31780,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31781,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31782,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31783,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31784,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
31785,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
31786,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
31787,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
31788,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
31789,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
31790,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
31791,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
31792,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
31793,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
31794,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
31795,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
31796,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31797,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31798,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31799,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31800,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31801,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
31802,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
31803,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
31804,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
31805,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
31806,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
31807,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
31808,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
31809,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
31810,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
31811,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
31812,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
31813,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31814,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31815,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31816,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31817,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31818,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
31819,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
31820,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
31821,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
31822,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
31823,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
31824,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
31825,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
31826,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
31827,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
31828,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
31829,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31830,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31831,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31832,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31833,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31834,3,0.5,0.3333333333333333,2,2,1.0,2,0,0,0,0,0
31835,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
31836,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
31837,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
31838,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
31839,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
31840,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
31841,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
31842,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
31843,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
31844,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31845,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31846,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31847,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31848,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31849,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
31850,3,0.5,0.3333333333333333,2,2,1.0,1,0,1,0,0,0
31851,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
31852,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,1,0,0
31853,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
31854,3,0.5,0.3333333333333333,2,2,1.0,1,1,0,0,0,0
31855,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
31856,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,1,0
31857,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31858,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31859,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31860,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31861,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,1
31862,3,0.5,0.3333333333333333,2,2,1.0,0,0,2,0,0,0
31863,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,1,0,0
31864,3,0.5,0.3333333333333333,2,2,1.0,0,1,1,0,0,0
31865,3,0.5,0.3333333333333333,2,2,1.0,0,1,1,0,0,0
31866,3,0.5,0.3333333333333333,2,2,1.0,0,1,1,0,0,0
31867,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,1,0
31868,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,1,0
31869,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
31870,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
31871,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
31872,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
31873,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
31874,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
31875,3,0.5,0.3333333333333333,1,1,1.0,0,0,1,0,0,0
31876,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,1,0,0
31877,3,0.5,0.3333333333333333,2,2,1.0,0,1,1,0,0,0
31878,3,0.5,0.3333333333333333,2,2,1.0,0,1,1,0,0,0
31879,3,0.5,0.3333333333333333,2,2,1.0,0,1,1,0,0,0
31880,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,1,0
31881,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,1,0
31882,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
31883,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
31884,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
31885,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
31886,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
31887,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,1
31888,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,2,0,0
31889,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,1,0,0
31890,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,1,0,0
31891,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,1,0,0
31892,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,1,0
31893,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,1,0
31894,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31895,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31896,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31897,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31898,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31899,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31900,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,1,0,0
31901,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,1,0,0
31902,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,1,0,0
31903,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,1,0
31904,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,1,0
31905,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31906,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31907,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31908,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31909,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31910,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31911,3,0.5,0.3333333333333333,2,2,1.0,0,2,0,0,0,0
31912,3,0.5,0.3333333333333333,2,2,1.0,0,2,0,0,0,0
31913,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,1,0
31914,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,1,0
31915,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31916,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31917,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31918,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31919,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31920,3,0.5,0.3333333333333333,2,2,1.0,0,2,0,0,0,0
31921,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,1,0
31922,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,1,0
31923,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31924,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31925,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31926,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31927,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31928,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,1,0
31929,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,1,0
31930,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31931,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31932,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31933,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31934,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31935,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,2,0
31936,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31937,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31938,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31939,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31940,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31941,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31942,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31943,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31944,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31945,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31946,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31947,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31948,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31949,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31950,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31951,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31952,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31953,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31954,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31955,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31956,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31957,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31958,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31959,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31960,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31961,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31962,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31963,5,0.0,0.6,2,2,1.0,0,0,0,0,0,0
31964,5,0.0,0.4,2,2,1.0,0,0,0,0,0,0
31965,5,0.0,0.4,2,2,1.0,0,0,0,0,0,0
31966,5,0.0,0.4,2,2,1.0,0,0,0,0,0,0
31967,4,0.0,0.5,1,1,1.0,0,0,0,0,0,0
31968,4,0.0,0.5,1,1,1.0,0,0,0,0,0,0
31969,4,0.0,0.5,2,3,1.0,0,0,0,0,0,0
31970,4,0.0,0.5,2,3,1.0,0,0,0,0,0,0
31971,4,0.0,0.5,2,1,1.0,0,0,0,0,0,0
31972,4,0.0,0.5,2,1,1.0,0,0,0,0,0,0
31973,4,0.0,0.5,2,2,0.875,0,0,0,0,0,0
31974,4,0.0,0.5,2,2,1.0,1,0,0,0,0,0
31975,4,0.0,0.5,2,2,1.0,1,0,0,0,0,0
31976,4,0.0,0.5,2,2,1.0,1,0,0,0,0,0
31977,4,0.0,0.5,2,2,1.0,1,0,0,0,0,0
31978,4,0.0,0.5,2,2,1.0,1,0,0,0,0,0
31979,4,0.0,0.5,2,2,1.0,1,0,0,0,0,0
31980,4,0.0,0.5,2,2,1.0,0,0,1,0,0,0
31981,4,0.0,0.5,2,2,1.0,0,0,1,0,0,0
31982,4,0.0,0.5,2,2,1.0,0,0,0,1,0,0
31983,4,0.0,0.5,2,2,1.0,0,0,0,1,0,0
31984,4,0.0,0.5,2,2,1.0,0,1,0,0,0,0
31985,4,0.0,0.5,2,2,1.0,0,1,0,0,0,0
31986,4,0.0,0.5,2,2,1.0,0,1,0,0,0,0
31987,4,0.0,0.5,2,2,1.0,0,1,0,0,0,0
31988,4,0.0,0.5,2,2,1.0,0,1,0,0,0,0
31989,4,0.0,0.5,2,2,1.0,0,0,0,0,1,0
31990,4,0.0,0.5,2,2,1.0,0,0,0,0,1,0
31991,4,0.0,0.5,2,2,1.0,0,0,0,0,0,1
31992,4,0.0,0.5,2,2,1.0,0,0,0,0,0,1
31993,4,0.0,0.5,2,2,1.0,0,0,0,0,0,1
31994,4,0.0,0.5,2,2,1.0,0,0,0,0,0,1
31995,4,0.0,0.5,2,2,1.0,0,0,0,0,0,1
31996,4,0.0,0.5,2,2,1.0,0,0,0,0,0,1
31997,5,0.0,0.6,2,2,1.0,0,0,0,0,0,0
31998,5,0.0,0.4,2,2,1.0,0,0,0,0,0,0
31999,5,0.0,0.4,2,2,1.0,0,0,0,0,0,0
32000,4,0.0,0.5,1,1,1.0,0,0,0,0,0,0
32001,4,0.0,0.5,1,1,1.0,0,0,0,0,0,0
32002,4,0.0,0.5,2,3,1.0,0,0,0,0,0,0
32003,4,0.0,0.5,2,3,1.0,0,0,0,0,0,0
32004,4,0.0,0.5,2,1,1.0,0,0,0,0,0,0
32005,4,0.0,0.5,2,1,1.0,0,0,0,0,0,0
32006,4,0.0,0.5,2,2,0.8571428571428571,0,0,0,0,0,0
32007,4,0.0,0.5,2,2,1.0,1,0,0,0,0,0
32008,4,0.0,0.5,2,2,1.0,1,0,0,0,0,0
32009,4,0.0,0.5,2,2,1.0,1,0,0,0,0,0
32010,4,0.0,0.5,2,2,1.0,1,0,0,0,0,0
32011,4,0.0,0.5,2,2,1.0,1,0,0,0,0,0
32012,4,0.0,0.5,2,2,1.0,1,0,0,0,0,0
32013,4,0.0,0.5,2,2,1.0,0,0,1,0,0,0
32014,4,0.0,0.5,2,2,1.0,0,0,1,0,0,0
32015,4,0.0,0.5,2,2,1.0,0,0,0,1,0,0
32016,4,0.0,0.5,2,2,1.0,0,0,0,1,0,0
32017,4,0.0,0.5,2,2,1.0,0,1,0,0,0,0
32018,4,0.0,0.5,2,2,1.0,0,1,0,0,0,0
32019,4,0.0,0.5,2,2,1.0,0,1,0,0,0,0
32020,4,0.0,0.5,2,2,1.0,0,1,0,0,0,0
32021,4,0.0,0.5,2,2,1.0,0,1,0,0,0,0
32022,4,0.0,0.5,2,2,1.0,0,0,0,0,1,0
32023,4,0.0,0.5,2,2,1.0,0,0,0,0,1,0
32024,4,0.0,0.5,2,2,1.0,0,0,0,0,0,1
32025,4,0.0,0.5,2,2,1.0,0,0,0,0,0,1
32026,4,0.0,0.5,2,2,1.0,0,0,0,0,0,1
32027,4,0.0,0.5,2,2,1.0,0,0,0,0,0,1
32028,4,0.0,0.5,2,2,1.0,0,0,0,0,0,1
32029,4,0.0,0.5,2,2,1.0,0,0,0,0,0,1
32030,3,0.0,0.6666666666666666,1,2,1.0,0,0,0,0,0,0
32031,3,0.0,0.6666666666666666,1,0,1.0,0,0,0,0,0,0
32032,3,0.0,0.6666666666666666,1,1,0.8333333333333334,0,0,0,0,0,0
32033,3,0.0,0.6666666666666666,1,1,1.0,1,0,0,0,0,0
32034,3,0.0,0.6666666666666666,1,1,1.0,1,0,0,0,0,0
32035,3,0.0,0.6666666666666666,1,1,1.0,1,0,0,0,0,0
32036,3,0.0,0.6666666666666666,1,1,1.0,1,0,0,0,0,0
32037,3,0.0,0.6666666666666666,1,1,1.0,1,0,0,0,0,0
32038,3,0.0,0.6666666666666666,1,1,1.0,1,0,0,0,0,0
32039,3,0.0,0.6666666666666666,1,1,1.0,0,0,1,0,0,0
32040,3,0.0,0.6666666666666666,1,1,1.0,0,0,0,1,0,0
32041,3,0.0,0.6666666666666666,1,1,1.0,0,1,0,0,0,0
32042,3,0.0,0.6666666666666666,1,1,1.0,0,1,0,0,0,0
32043,3,0.0,0.6666666666666666,1,1,1.0,0,1,0,0,0,0
32044,3,0.0,0.6666666666666666,1,1,1.0,0,1,0,0,0,0
32045,3,0.0,0.6666666666666666,1,1,1.0,0,1,0,0,0,0
32046,3,0.0,0.6666666666666666,1,1,1.0,0,1,0,0,0,0
32047,3,0.0,0.6666666666666666,1,1,1.0,0,0,0,0,1,0
32048,3,0.0,0.6666666666666666,1,1,1.0,0,0,0,0,0,1
32049,3,0.0,0.6666666666666666,1,1,1.0,0,0,0,0,0,1
32050,3,0.0,0.6666666666666666,1,1,1.0,0,0,0,0,0,1
32051,3,0.0,0.6666666666666666,1,1,1.0,0,0,0,0,0,1
32052,3,0.0,0.6666666666666666,1,1,1.0,0,0,0,0,0,1
32053,3,0.0,0.6666666666666666,1,1,1.0,0,0,0,0,0,1
32054,3,0.0,0.6666666666666666,2,4,1.0,0,0,0,0,0,0
32055,3,0.0,0.6666666666666666,2,4,1.0,0,0,0,0,0,0
32056,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,0
32057,3,0.0,0.6666666666666666,2,3,0.8333333333333334,0,0,0,0,0,0
32058,3,0.0,0.6666666666666666,2,3,0.8333333333333334,0,0,0,0,0,0
32059,3,0.0,0.6666666666666666,2,3,1.0,1,0,0,0,0,0
32060,3,0.0,0.6666666666666666,2,3,1.0,1,0,0,0,0,0
32061,3,0.0,0.6666666666666666,2,3,1.0,1,0,0,0,0,0
32062,3,0.0,0.6666666666666666,2,3,1.0,1,0,0,0,0,0
32063,3,0.0,0.6666666666666666,2,3,1.0,1,0,0,0,0,0
32064,3,0.0,0.6666666666666666,2,3,1.0,1,0,0,0,0,0
32065,3,0.0,0.6666666666666666,2,3,1.0,0,0,1,0,0,0
32066,3,0.0,0.6666666666666666,2,3,1.0,0,0,0,1,0,0
32067,3,0.0,0.6666666666666666,2,3,1.0,0,1,0,0,0,0
32068,3,0.0,0.6666666666666666,2,3,1.0,0,1,0,0,0,0
32069,3,0.0,0.6666666666666666,2,3,1.0,0,1,0,0,0,0
32070,3,0.0,0.6666666666666666,2,3,1.0,0,1,0,0,0,0
32071,3,0.0,0.6666666666666666,2,3,1.0,0,1,0,0,0,0
32072,3,0.0,0.6666666666666666,2,3,1.0,0,1,0,0,0,0
32073,3,0.0,0.6666666666666666,2,3,1.0,0,0,0,0,1,0
32074,3,0.0,0.6666666666666666,2,3,1.0,0,0,0,0,1,0
32075,3,0.0,0.6666666666666666,2,3,1.0,0,0,0,0,1,0
32076,3,0.0,0.6666666666666666,2,3,1.0,0,0,0,0,0,1
