identifier,HOMO,LUMO,HOMO_LUMO_gap
2692,-11.1398,-7.02789,4.111909999999999
2693,-9.92155,-6.55305,3.3685
2694,-9.99475,-6.90136,3.0933899999999994
2695,-11.234,-7.71579,3.51821
2696,-10.8478,-7.46137,3.38643
2697,-10.8595,-7.45239,3.4071100000000003
2698,-10.782,-7.42572,3.35628
2699,-10.8642,-7.46599,3.3982100000000006
2700,-10.8065,-7.45157,3.3549299999999995
2701,-10.8658,-7.46762,3.39818
2702,-10.4211,-6.3672,4.053899999999999
2703,-10.4652,-6.73863,3.7265699999999997
2704,-11.4846,-7.22054,4.264060000000001
2705,-11.265,-7.22381,4.04119
2706,-11.2467,-7.1351,4.1116
2707,-11.2288,-7.22816,4.00064
2708,-11.1754,-7.20476,3.9706399999999995
2709,-11.3229,-7.17184,4.15106
2710,-11.2808,-7.19415,4.08665
2711,-14.1347,-9.95937,4.175330000000001
2712,-13.6876,-9.74413,3.9434699999999996
2713,-13.6359,-9.72236,3.9135399999999994
2714,-13.6955,-9.57079,4.1247099999999985
2715,-13.5703,-9.66086,3.90944
2716,-13.7317,-9.68617,4.045529999999999
2717,-13.5124,-9.58304,3.929359999999999
2718,-12.0389,-7.69593,4.34297
2719,-11.88,-7.57266,4.307340000000001
2720,-11.3238,-7.07034,4.2534600000000005
2721,-11.6383,-7.36776,4.27054
2722,-11.6231,-7.44177,4.181330000000001
2723,-11.3082,-7.05428,4.253919999999999
2724,-11.3169,-7.05619,4.26071
2725,-11.6171,-7.41511,4.20199
2726,-12.8841,-8.55091,4.33319
2727,-12.4772,-8.22029,4.2569099999999995
2728,-12.4432,-8.23417,4.2090299999999985
2729,-12.4775,-8.20859,4.26891
2730,-12.4685,-8.16369,4.30481
2731,-12.4892,-8.17784,4.3113600000000005
2732,-12.3045,-8.08505,4.21945
2733,-12.2079,-7.87117,4.33673
2734,-11.9689,-7.68994,4.27896
2735,-11.9243,-7.66518,4.25912
2736,-11.8157,-7.62164,4.1940599999999995
2737,-14.3497,-9.99937,4.35033
2738,-12.9744,-8.58901,4.385389999999999
2739,-12.696,-8.40125,4.2947500000000005
2740,-12.6383,-8.32832,4.3099799999999995
2741,-12.6555,-8.43989,4.21561
2742,-12.8903,-8.43254,4.45776
2743,-12.8612,-8.53295,4.328250000000001
2744,-12.9061,-8.46356,4.442540000000001
2745,-12.2582,-7.90219,4.35601
2746,-12.4707,-8.15063,4.320070000000001
2747,-12.4245,-8.03172,4.39278
2748,-12.2185,-8.00913,4.20937
2749,-12.1953,-7.94763,4.247669999999999
2750,-12.2487,-7.9158,4.3328999999999995
2751,-12.2568,-7.93893,4.31787
2752,-12.1453,-7.83062,4.314680000000001
2753,-12.0098,-7.72151,4.28829
2754,-11.9483,-7.68123,4.2670699999999995
2755,-12.2127,-7.92042,4.29228
2756,-11.9393,-7.7264,4.212899999999999
2757,-12.1314,-7.92559,4.20581
2758,-12.2024,-7.96178,4.240620000000001
2759,-12.3559,-8.04179,4.3141099999999994
2760,-12.2906,-8.03498,4.25562
2761,-12.3303,-8.04587,4.284429999999999
2762,-12.3107,-7.98165,4.3290500000000005
2763,-12.1556,-7.97348,4.182119999999999
2764,-12.4457,-8.16124,4.284460000000001
2765,-12.3273,-8.20315,4.124149999999998
2766,-12.3858,-8.2007,4.1851
2767,-12.3379,-8.21485,4.123049999999999
2768,-12.4353,-8.18655,4.248749999999999
2769,-12.4811,-8.11063,4.370469999999999
2770,-12.434,-8.13648,4.297519999999999
2771,-12.4781,-8.11281,4.36529
2772,-12.5249,-8.07988,4.445020000000001
2773,-12.2552,-8.00478,4.25042
2774,-11.9991,-7.83579,4.16331
2775,-11.9872,-7.81484,4.172359999999999
2776,-11.9706,-7.79661,4.173989999999999
2777,-11.9896,-7.80777,4.18183
2778,-11.8525,-7.66953,4.182969999999999
2779,-11.9425,-7.83199,4.1105100000000006
2780,-11.7564,-7.60531,4.151089999999999
2781,-11.9673,-7.82464,4.14266
2782,-11.9616,-7.82491,4.136690000000001
2783,-11.7814,-7.68586,4.09554
2784,-11.9785,-7.84151,4.13699
2785,-11.9382,-7.80804,4.13016
2786,-11.9643,-7.86137,4.10293
2787,-11.9425,-7.86137,4.081130000000001
2788,-11.8405,-7.70191,4.138590000000001
2789,-11.8076,-7.57729,4.230310000000001
2790,-11.853,-7.62545,4.22755
2791,-11.7202,-7.5362,4.184
2792,-11.8636,-7.62219,4.24141
2793,-11.862,-7.68015,4.18185
2794,-11.7741,-7.56123,4.212870000000001
2795,-11.7148,-7.66055,4.054250000000001
2796,-11.7572,-7.66681,4.090389999999999
2797,-11.7398,-7.6611,4.0787
2798,-11.7523,-7.65593,4.09637
2799,-11.7273,-7.66164,4.065659999999999
2800,-11.7186,-7.67144,4.047160000000001
2801,-11.754,-7.6494,4.1046
2802,-11.6821,-7.6328,4.049300000000001
2803,-11.7602,-7.67878,4.08142
2804,-10.1167,-5.9593,4.1574
2805,-10.1743,-6.06216,4.11214
2806,-10.2331,-6.23495,3.99815
2807,-10.3967,-6.37781,4.018889999999999
2808,-10.1085,-6.48611,3.6223899999999993
2809,-10.6592,-6.47849,4.18071
2810,-10.4299,-6.37563,4.05427
2811,-12.5319,-8.39336,4.138540000000001
2812,-11.9948,-9.11147,2.883329999999999
2813,-10.6818,-6.46244,4.219360000000001
2814,-10.8454,-6.46543,4.37997
2815,-11.4601,-6.97836,4.48174
2816,-11.3218,-7.04122,4.28058
2817,-11.3809,-7.04394,4.33696
2818,-11.2163,-6.7819,4.4344
2819,-11.2448,-6.75496,4.48984
2820,-11.3382,-7.01265,4.325550000000001
2821,-11.5921,-6.85646,4.73564
2822,-11.075,-7.1849,3.8900999999999994
2823,-11.1246,-6.81646,4.308139999999999
2824,-11.333,-6.86544,4.46756
2825,-11.0995,-6.70761,4.391890000000001
2826,-10.955,-6.5555,4.3995
2827,-10.758,-6.35277,4.4052299999999995
2828,-10.6505,-6.62108,4.029419999999999
2829,-11.1074,-6.72747,4.37993
2830,-11.0399,-6.75088,4.289019999999999
2831,-11.0954,-6.7506,4.344799999999999
2832,-10.9033,-6.63115,4.27215
2833,-10.9861,-6.62924,4.35686
2834,-10.871,-6.64638,4.224620000000001
2835,-10.7817,-6.60774,4.173960000000001
2836,-10.7866,-6.58026,4.20634
2837,-10.8886,-6.53264,4.3559600000000005
2838,-11.0089,-6.60693,4.40197
2839,-10.8372,-6.65292,4.184279999999999
2840,-9.90549,-6.26025,3.6452400000000003
2841,-10.004,-6.52856,3.47544
2842,-10.4963,-6.7487,3.7475999999999994
2843,-10.1656,-6.80856,3.3570399999999996
2844,-10.4748,-6.77101,3.7037899999999997
2845,-10.5314,-6.69292,3.8384799999999997
2846,-12.45,-8.67826,3.7717399999999994
2847,-12.2876,-9.13487,3.15273
2848,-10.7488,-6.87061,3.878189999999999
2849,-10.7335,-6.79904,3.9344599999999996
2850,-11.4272,-7.46381,3.9633899999999995
2851,-11.3096,-7.50382,3.8057799999999995
2852,-11.2037,-7.18435,4.019349999999999
2853,-11.2073,-7.23742,3.96988
2854,-11.3295,-7.44232,3.88718
2855,-11.5643,-7.40395,4.160349999999999
2856,-11.2024,-7.4562,3.746200000000001
2857,-11.1447,-7.25374,3.8909600000000006
2858,-11.2628,-7.30953,3.9532700000000007
2859,-11.0242,-7.21891,3.8052900000000003
2860,-10.9716,-7.10163,3.8699700000000004
2861,-10.721,-6.75469,3.96631
2862,-10.7104,-7.01673,3.69367
2863,-11.1251,-7.21075,3.9143499999999998
2864,-11.0032,-7.23143,3.77177
2865,-11.0876,-7.22816,3.85944
2866,-10.97,-7.0317,3.938300000000001
2867,-10.9197,-6.98979,3.9299100000000005
2868,-10.9365,-7.10218,3.834320000000001
2869,-10.859,-7.06707,3.79193
2870,-10.8848,-6.84993,4.034870000000001
2871,-11.1297,-6.53699,4.592709999999999
2872,-10.9218,-7.05183,3.8699699999999995
2873,-10.8968,-7.11769,3.779110000000001
2874,-11.7651,-7.27061,4.494490000000001
2875,-11.3074,-7.19306,4.114339999999999
2876,-11.3306,-7.12775,4.202850000000001
2877,-11.3257,-7.18789,4.137809999999999
2878,-11.0729,-7.36014,3.7127600000000003
2879,-11.0242,-7.3283,3.695900000000001
2880,-10.5194,-6.4023,4.117099999999999
2881,-10.5259,-6.80312,3.72278
2882,-11.9605,-7.42463,4.53587
2883,-11.4979,-7.31524,4.182659999999999
2884,-11.484,-7.25755,4.22645
2885,-11.4974,-7.31524,4.1821600000000005
2886,-11.5738,-7.25646,4.317340000000001
2887,-11.3251,-7.15578,4.169320000000001
2888,-11.1202,-7.17701,3.9431900000000004
2889,-13.8601,-9.70331,4.156789999999999
2890,-13.9165,-9.60154,4.314959999999999
2891,-13.8441,-9.60508,4.23902
2892,-13.9864,-9.54875,4.43765
2893,-14.4503,-10.3194,4.1309000000000005
2894,-13.9848,-10.1338,3.850999999999999
2895,-13.8737,-10.0418,3.831899999999999
2896,-13.9537,-9.86631,4.087389999999999
2897,-13.969,-10.1286,3.840399999999999
2898,-12.1513,-7.52477,4.626530000000001
2899,-11.8783,-7.33783,4.540469999999999
2900,-11.4555,-6.95823,4.49727
2901,-11.8353,-7.24612,4.58918
2902,-11.8617,-7.30163,4.5600700000000005
2903,-12.1804,-7.30844,4.8719600000000005
2904,-11.7972,-7.16014,4.63706
2905,-11.7711,-7.11877,4.652330000000001
2906,-11.5235,-6.91578,4.6077200000000005
2907,-11.8296,-7.2151,4.6145
2908,-12.6598,-8.08804,4.571760000000001
2909,-12.6617,-8.03226,4.629439999999999
2910,-12.7251,-8.09648,4.62862
2911,-12.7159,-8.09975,4.616149999999999
2912,-13.1178,-8.27635,4.84145
2913,-12.7162,-8.12913,4.587070000000001
2914,-12.6073,-8.04451,4.56279
2915,-12.6982,-8.01104,4.68716
2916,-12.6813,-8.12614,4.555160000000001
2917,-13.1877,-8.41785,4.76985
2918,-13.068,-7.95253,5.115469999999999
2919,-13.0922,-8.3422,4.75
2920,-12.9872,-8.1226,4.864599999999999
2921,-12.893,-8.30737,4.58563
2922,-12.8187,-7.88695,4.93175
2923,-12.228,-7.43987,4.78813
2924,-12.5417,-7.91797,4.62373
2925,-12.6057,-8.05512,4.55058
2926,-12.6522,-7.87416,4.778040000000001
2927,-12.4528,-7.66246,4.79034
2928,-12.4106,-7.72749,4.68311
2929,-12.3532,-7.72858,4.624619999999999
2930,-12.2723,-7.70083,4.57147
2931,-12.3265,-7.75906,4.5674399999999995
2932,-12.4468,-7.74681,4.69999
2933,-12.5502,-7.79008,4.760120000000001
2934,-12.4903,-7.82954,4.66076
2935,-12.5328,-7.79198,4.74082
2936,-12.745,-8.09811,4.646889999999999
2937,-12.5377,-8.10709,4.43061
2938,-12.7232,-8.10029,4.622910000000001
2939,-12.6206,-7.80369,4.81691
2940,-12.5137,-7.7264,4.7873
2941,-12.5891,-7.80124,4.78786
2942,-12.7406,-7.96913,4.771470000000001
2943,-12.6919,-7.85294,4.83896
2944,-12.6016,-7.97076,4.630839999999999
2945,-12.471,-7.53865,4.9323500000000005
2946,-12.3556,-7.53565,4.81995
2947,-12.4027,-7.56531,4.837389999999999
2948,-12.4655,-7.65239,4.813110000000001
2949,-11.8955,-7.2151,4.680400000000001
2950,-11.8024,-7.22517,4.57723
2951,-11.8601,-7.32096,4.539139999999999
2952,-11.8723,-7.32558,4.546719999999999
2953,-12.2122,-7.76477,4.447429999999999
2954,-12.1768,-7.70518,4.47162
2955,-12.2421,-7.76423,4.47787
2956,-12.1616,-7.79743,4.36417
2957,-12.1319,-7.7147,4.4172
2958,-12.1289,-7.81158,4.31732
2959,-12.1923,-7.80124,4.3910599999999995
2960,-12.1091,-7.74709,4.36201
2961,-12.2225,-7.80913,4.4133700000000005
2962,-12.0585,-7.52232,4.536180000000001
2963,-12.0125,-7.55198,4.460519999999999
2964,-12.0661,-7.50327,4.562830000000001
2965,-12.0715,-7.57266,4.49884
2966,-12.0057,-7.40749,4.598209999999999
2967,-11.9896,-7.48422,4.50538
2968,-12.0925,-7.48667,4.605829999999999
2969,-12.0342,-7.55987,4.47433
2970,-11.9031,-7.53565,4.36745
2971,-11.9798,-7.58491,4.394889999999999
2972,-11.976,-7.64586,4.330140000000001
2973,-11.8802,-7.57538,4.30482
2974,-11.8914,-7.51334,4.3780600000000005
2975,-11.9542,-7.59797,4.35623
2976,-15.4359,-9.86767,5.56823
2977,-15.2667,-9.6595,5.607200000000001
2978,-16.7951,-11.3586,5.436500000000002
2979,-16.6512,-11.2111,5.440099999999999
2980,-16.2877,-10.266,6.021700000000001
2981,-15.7837,-10.3681,5.4155999999999995
2982,-15.7785,-10.2005,5.577999999999999
2983,-15.8234,-10.1787,5.6447
2984,-16.5086,-10.9052,5.603400000000001
2985,-16.5764,-10.6644,5.911999999999999
2986,-16.6221,-10.7964,5.825699999999999
2987,-16.8381,-11.7453,5.0928
2988,-16.8482,-11.625,5.2231999999999985
2989,-16.8569,-11.4791,5.377799999999999
2990,-15.987,-10.7292,5.2578
2991,-15.7951,-10.5871,5.208
2992,-15.8267,-10.5626,5.264100000000001
2993,-15.8539,-10.7744,5.0794999999999995
2994,-15.7355,-10.5482,5.1873000000000005
2995,-15.8765,-10.7382,5.138299999999999
2996,-15.7989,-10.4356,5.363299999999999
2997,-15.6716,-10.2328,5.4388000000000005
2998,-15.3674,-10.2222,5.145199999999999
2999,-15.3255,-10.2437,5.081799999999999
3000,-15.209,-10.0421,5.1669
3001,-12.5045,-6.68094,5.8235600000000005
3002,-12.6283,-6.83741,5.790889999999999
3003,-12.6318,-6.58189,6.049910000000001
3004,-13.9643,-7.96859,5.99571
3005,-13.652,-7.53429,6.117709999999999
3006,-13.8443,-7.83852,6.005780000000001
3007,-13.1031,-7.04939,6.05371
3008,-13.1951,-7.43497,5.76013
3009,-13.249,-7.51824,5.730760000000001
3010,-12.9102,-7.12095,5.78925
3011,-13.8234,-8.106,5.7174
3012,-13.5192,-7.47851,6.04069
3013,-13.3894,-7.48885,5.90055
3014,-13.8811,-7.65348,6.22762
3015,-13.3861,-7.45239,5.9337100000000005
3016,-13.7064,-7.80042,5.9059800000000005
3017,-12.9926,-7.3381,5.6545
3018,-13.2873,-7.63987,5.64743
3019,-13.3828,-7.63198,5.750819999999999
3020,-12.8996,-7.24286,5.656739999999999
3021,-13.0022,-7.23878,5.76342
3022,-13.0084,-7.21837,5.79003
3023,-13.5613,-7.41919,6.142109999999999
3024,-13.2783,-7.44912,5.82918
3025,-13.2484,-7.44422,5.804180000000001
3026,-13.2849,-7.44694,5.837960000000001
3027,-13.2419,-7.463,5.778899999999999
3028,-12.8495,-7.01564,5.8338600000000005
3029,-12.8544,-6.94435,5.91005
3030,-12.9099,-7.27197,5.637930000000001
3031,-12.625,-7.13347,5.49153
3032,-13.0558,-7.42164,5.63416
3033,-12.7034,-7.18,5.5234000000000005
3034,-15.1314,-9.14575,5.98565
3035,-14.8721,-8.55989,6.31221
3036,-14.5431,-8.5139,6.029200000000001
3037,-14.3001,-8.51064,5.78946
3038,-14.4669,-8.34791,6.11899
3039,-14.4854,-8.512,5.9734
3040,-14.8278,-8.97214,5.85566
3041,-15.0879,-8.76316,6.32474
3042,-14.9045,-8.82466,6.079840000000001
3043,-15.3208,-9.05323,6.267570000000001
3044,-15.0476,-9.09759,5.950009999999999
3045,-14.8574,-8.77023,6.08717
3046,-14.4457,-8.64071,5.80499
3047,-14.3371,-8.61486,5.722239999999999
3048,-14.4242,-8.60261,5.8215900000000005
3049,-14.2988,-8.84425,5.454549999999999
3050,-14.3929,-8.72887,5.664029999999999
3051,-14.3812,-8.80207,5.579129999999999
3052,-14.2751,-8.4437,5.8314
3053,-14.2789,-8.32832,5.95058
3054,-13.8843,-8.03906,5.84524
3055,-13.9649,-8.4173,5.547600000000001
3056,-14.0718,-8.49322,5.578579999999999
3057,-14.0155,-8.36043,5.65507
3058,-14.5823,-8.39444,6.187860000000001
3059,-13.9641,-8.67989,5.28421
3060,-14.1777,-8.23145,5.946249999999999
3061,-13.8803,-8.09267,5.78763
3062,-14.0215,-7.9441,6.0774
3063,-13.7856,-8.04206,5.743540000000001
3064,-13.5695,-7.84695,5.72255
3065,-14.148,-8.57594,5.5720600000000005
3066,-14.0604,-8.44968,5.610719999999999
3067,-14.0865,-8.26138,5.825119999999998
3068,-13.8307,-8.29703,5.533670000000001
3069,-13.806,-8.00314,5.802859999999999
3070,-14.2678,-8.44996,5.817839999999999
3071,-14.4925,-8.27825,6.21425
3072,-13.9864,-7.906,6.0804
3073,-13.7423,-7.90437,5.83793
3074,-13.6688,-7.70872,5.96008
3075,-13.5047,-7.92396,5.58074
3076,-13.3121,-7.59851,5.713589999999999
3077,-13.776,-8.10247,5.6735299999999995
3078,-13.5238,-8.14083,5.38297
3079,-13.7216,-7.7762,5.9454
3080,-13.5257,-7.76858,5.7571200000000005
3081,-13.6735,-7.80559,5.867910000000001
3082,-13.6198,-7.75688,5.86292
3083,-13.3812,-7.72804,5.65316
3084,-13.6158,-7.70981,5.90599
3085,-13.3616,-7.73266,5.628939999999999
3086,-13.317,-7.85811,5.45889
3087,-14.4789,-8.95418,5.52472
3088,-14.1151,-8.63771,5.47739
3089,-14.1083,-8.73595,5.372349999999999
3090,-14.3086,-8.23662,6.07198
3091,-14.3747,-8.20805,6.166650000000001
3092,-13.886,-8.25077,5.63523
3093,-14.2237,-8.47934,5.744359999999999
3094,-14.0582,-8.52234,5.53586
3095,-14.3143,-8.46601,5.848289999999999
3096,-14.3004,-8.10247,6.1979299999999995
3097,-14.0501,-8.18791,5.86219
3098,-14.015,-8.11036,5.9046400000000006
3099,-14.0971,-8.32669,5.77041
3100,-14.326,-8.20124,6.12476
3101,-14.1339,-8.26655,5.86735
3102,-13.9072,-8.07335,5.83385
3103,-14.0248,-8.17104,5.853760000000001
3104,-13.7744,-8.19607,5.578329999999999
3105,-13.7037,-8.20097,5.50273
3106,-13.6343,-8.30628,5.32802
3107,-13.6941,-8.21539,5.478710000000001
3108,-13.5235,-7.97294,5.55056
3109,-13.6169,-7.98655,5.630349999999999
3110,-13.594,-7.94083,5.653169999999999
3111,-13.5594,-8.07988,5.479520000000001
3112,-13.5548,-8.04042,5.514380000000001
3113,-13.625,-8.0992,5.5258
3114,-13.2906,-8.08451,5.20609
3115,-13.3679,-8.09131,5.276590000000001
3116,-13.3643,-8.06437,5.29993
3117,-13.4909,-7.76015,5.73075
3118,-13.219,-7.75933,5.459669999999999
3119,-13.2217,-7.74545,5.47625
3120,-13.2773,-7.83471,5.44259
3121,-13.3075,-7.85784,5.449659999999999
3122,-12.9036,-7.55225,5.351350000000001
3123,-10.9164,-6.65618,4.2602199999999995
3124,-11.1145,-6.65836,4.4561399999999995
3125,-12.5583,-7.09728,5.4610199999999995
3126,-10.9333,-6.77401,4.1592899999999995
3127,-11.1572,-6.74979,4.40741
3128,-10.813,-6.28202,4.5309800000000005
3129,-10.9082,-6.49237,4.415830000000001
3130,-10.8644,-6.4306,4.4338
3131,-11.8141,-6.9936,4.8205
3132,-11.8557,-6.97864,4.87706
3133,-11.1112,-6.85156,4.25964
3134,-11.2516,-6.82271,4.42889
3135,-12.3885,-7.36123,5.027270000000001
3409,-11.0628,-6.50869,4.55411
3410,-10.9616,-6.17236,4.78924
3419,-11.2617,-6.41101,4.850689999999999
3420,-11.2775,-6.60339,4.67411
3428,-10.8633,-6.41645,4.44685
3437,-11.1852,-6.23794,4.94726
3438,-11.0848,-6.71768,4.36712
3633,-10.8345,-6.69999,4.134510000000001
3641,-11.0764,-6.69999,4.37641
3642,-11.0184,-6.91687,4.1015299999999995
3650,-12.7624,-8.45295,4.30945
3782,-18.6999,-13.0373,5.662599999999999
3783,-18.8774,-13.5077,5.369700000000002
3785,-16.9571,-11.973,4.9841
3786,-16.9206,-11.8204,5.100200000000001
3787,-18.6333,-13.0302,5.603099999999998
3789,-17.2888,-11.6432,5.645599999999998
3790,-16.6792,-11.2886,5.390600000000001
3792,-17.5919,-12.2032,5.388699999999998
3793,-16.9769,-12.161,4.815900000000001
3870,-18.8091,-12.7888,6.020300000000001
3883,-18.9655,-12.2054,6.7600999999999996
3884,-18.4874,-13.0506,5.436800000000002
4301,-11.3423,-6.17644,5.1658599999999995
4302,-10.7341,-5.80773,4.9263699999999995
4311,-10.9295,-5.9729,4.956600000000001
4321,-11.5866,-6.8219,4.7647
4330,-10.745,-6.3789,4.366099999999999
4679,-11.0269,-6.38788,4.6390199999999995
4680,-11.3088,-6.44094,4.867859999999999
4690,-11.2359,-6.24066,4.995240000000001
4691,-11.1754,-6.53917,4.636229999999999
5126,-10.9281,-6.4472,4.480900000000001
5127,-11.2778,-6.38924,4.888559999999999
5137,-11.2013,-6.73237,4.468929999999999
5138,-11.2696,-6.251,5.0186
5146,-11.007,-6.3125,4.6945
5156,-11.1863,-6.28066,4.905639999999999
5157,-11.1232,-6.4159,4.707300000000001
5664,-10.9526,-6.67523,4.27737
5665,-10.4791,-6.08229,4.39681
5675,-11.154,-6.94435,4.20965
5676,-11.2952,-6.50216,4.7930399999999995
5684,-10.8462,-6.45046,4.39574
5693,-11.0163,-6.6306,4.385699999999999
5694,-11.007,-6.7838,4.223199999999999
7959,-19.0774,-12.2778,6.799600000000002
7960,-18.7933,-12.9583,5.834999999999999
7961,-16.8615,-11.2021,5.6594
7962,-16.8218,-10.9164,5.9054
7963,-17.7435,-11.4182,6.3253
7964,-17.3658,-11.2682,6.0976
7965,-17.5203,-11.7687,5.751599999999998
7971,-18.753,-12.5428,6.2102
7972,-18.3824,-11.4756,6.9068000000000005
7974,-17.7301,-10.9463,6.783799999999999
7975,-17.046,-10.4266,6.619399999999999
7977,-17.3982,-11.7765,5.621699999999999
7978,-16.8659,-11.6824,5.1835
7979,-18.0488,-12.4413,5.6075
7998,-19.057,-13.3785,5.678499999999998
7999,-18.4474,-13.2462,5.201199999999998
8001,-16.9878,-11.6661,5.3217
8002,-17.172,-11.656,5.516
8007,-17.8352,-12.3942,5.441000000000001
8008,-17.4259,-11.8315,5.5943999999999985
8009,-17.2901,-12.2285,5.0615999999999985
8014,-18.4118,-13.32,5.091799999999999
8016,-17.4877,-12.2027,5.285
8017,-17.0928,-11.8302,5.262600000000001
8019,-17.0477,-12.0623,4.9853999999999985
8020,-16.5372,-11.6957,4.841499999999998
8208,-19.0063,-12.6729,6.333399999999999
8223,-17.5285,-12.0748,5.453700000000001
8352,-17.8028,-11.4832,6.319600000000001
8353,-17.4986,-11.7719,5.726699999999999
8401,-18.3974,-13.0313,5.366100000000001
8412,-18.8991,-12.9115,5.9876000000000005
12060,-11.0048,-5.95848,5.04632
12061,-10.9624,-5.80528,5.157120000000001
12063,-11.1763,-6.12501,5.05129
12064,-11.2565,-6.15059,5.105910000000001
12069,-11.2301,-6.22461,5.00549
12070,-11.1964,-6.19032,5.006080000000001
12071,-11.1948,-6.30733,4.88747
12072,-11.2808,-6.15604,5.124759999999999
12073,-11.2802,-6.19821,5.08199
12074,-11.1891,-6.11821,5.0708899999999995
12075,-11.1545,-6.08365,5.070850000000001
12076,-11.0261,-5.87521,5.1508899999999995
12077,-11.1395,-6.19114,4.94836
12078,-11.4084,-6.20121,5.207190000000001
12079,-11.2013,-5.88555,5.3157499999999995
12080,-11.0391,-6.06025,4.9788499999999996
12081,-11.6514,-6.16746,5.4839400000000005
12084,-11.6125,-6.29155,5.320950000000001
12085,-11.5839,-6.20447,5.37943
12086,-11.5412,-6.04284,5.49836
12087,-11.5493,-6.08692,5.4623800000000005
12088,-11.1684,-5.8363,5.3321000000000005
12089,-11.6247,-5.97671,5.647990000000001
12267,-11.696,-6.4725,5.2235
12268,-11.8182,-6.40012,5.418079999999999
12269,-11.8878,-6.29971,5.58809
12270,-11.4593,-6.30461,5.15469
12272,-11.3654,-6.2823,5.083099999999999
12273,-11.7559,-6.39277,5.363130000000001
12274,-11.9091,-6.3174,5.5917
12275,-11.754,-6.51686,5.237139999999999
12276,-11.6851,-6.41291,5.27219
12277,-11.8759,-6.19195,5.683949999999999
12278,-11.7254,-6.19032,5.535080000000001
12279,-11.3531,-6.08474,5.2683599999999995
12280,-11.2155,-6.1427,5.072800000000001
12281,-11.4838,-6.05753,5.426270000000001
12282,-11.6642,-6.52747,5.136729999999999
12283,-11.1501,-6.14243,5.00767
12284,-11.2903,-6.24828,5.04202
12285,-11.6247,-6.35958,5.2651200000000005
12286,-11.434,-6.06352,5.37048
12287,-11.3768,-6.17508,5.201719999999999
12288,-11.5137,-6.02134,5.49236
12289,-11.4552,-6.09916,5.356039999999999
12290,-11.8051,-6.20093,5.60417
12291,-11.7063,-6.52094,5.18536
19493,-10.8783,-6.14597,4.732329999999999
19494,-10.9779,-5.86297,5.11493
19496,-11.3218,-6.29509,5.02671
19497,-11.3423,-6.1593,5.183
19502,-11.0579,-6.00583,5.0520700000000005
19503,-11.314,-6.16093,5.1530700000000005
19504,-11.2263,-6.39196,4.83434
19505,-11.1828,-6.21019,4.97261
19506,-11.0764,-6.27223,4.804169999999999
19507,-11.1439,-6.22053,4.92337
19508,-11.1227,-6.27549,4.8472100000000005
19509,-11.0933,-6.16311,4.93019
19510,-11.0103,-6.18297,4.827330000000001
19511,-11.2633,-6.30026,4.9630399999999995
19512,-11.112,-5.99766,5.11434
19513,-11.4729,-6.28338,5.189519999999999
19514,-10.7207,-5.92447,4.79623
19515,-11.2214,-6.02052,5.200879999999999
19516,-11.1972,-6.21835,4.97885
19521,-11.0089,-5.88637,5.12253
19522,-10.9689,-5.90623,5.06267
19523,-11.2636,-6.08773,5.175870000000001
19524,-11.1578,-5.97753,5.18027
19525,-11.1458,-5.95494,5.19086
19526,-11.0642,-5.9661,5.0981
19527,-11.3101,-6.18542,5.124680000000001
19528,-11.0911,-5.87984,5.211260000000001
19529,-10.7221,-5.83276,4.889339999999999
19530,-11.2195,-5.96256,5.25694
19531,-11.1719,-6.03685,5.135050000000001
19532,-10.8348,-5.79576,5.03904
19557,-11.0288,-6.11821,4.91059
19582,-11.1665,-6.0978,5.068699999999999
19657,-11.3553,-6.21345,5.14185
19658,-11.2963,-6.1808,5.115500000000001
19659,-10.9646,-5.97726,4.9873400000000006
19660,-11.2933,-6.12692,5.16638
19661,-10.9055,-5.86297,5.04253
19662,-10.8916,-5.95004,4.94156
19663,-11.3921,-6.12801,5.2640899999999995
19664,-10.8859,-5.88855,4.997349999999999
19665,-11.3779,-6.10569,5.27221
19688,-11.5469,-6.55278,4.994120000000001
19689,-11.7572,-6.56393,5.193269999999999
19690,-11.6378,-6.38842,5.24938
19691,-11.8263,-6.47577,5.35053
19693,-11.3254,-6.34325,4.98215
19694,-11.5148,-6.35794,5.156859999999999
19695,-11.585,-6.37345,5.211550000000001
19696,-11.7455,-6.44937,5.29613
19697,-11.4563,-5.93508,5.5212200000000005
19698,-11.8046,-6.45046,5.354140000000001
19699,-11.2473,-6.0959,5.151399999999999
19700,-11.5058,-6.24883,5.256970000000001
19701,-11.6876,-6.51114,5.17646
19702,-11.3074,-6.10678,5.20062
19703,-11.5594,-6.22678,5.33262
19704,-11.2486,-6.33536,4.91324
19705,-11.259,-6.31713,4.941870000000001
19706,-11.3632,-6.34842,5.014780000000001
19707,-11.7515,-6.35196,5.39954
19708,-11.9107,-6.48529,5.42541
19709,-11.3384,-6.07114,5.26726
19710,-10.6263,-6.01045,4.615850000000001
19712,-10.9828,-6.37046,4.61234
19713,-11.0372,-6.18624,4.850960000000001
19718,-11.4742,-6.69836,4.77584
19719,-11.1039,-6.42924,4.674659999999999
19720,-11.0601,-6.4238,4.6363
19721,-11.671,-6.71115,4.959849999999999
19722,-10.9569,-6.1778,4.779099999999999
19723,-11.0119,-6.21481,4.797090000000001
19724,-11.1273,-6.31903,4.80827
19725,-10.985,-6.07114,4.91386
